"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIslandGroup","IslandGroup","verbatimIsland","Island"
"Fish","185365","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185336","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185329","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185333","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185330","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185340","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185332","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185364","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185334","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185367","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185366","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185370","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185369","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185341","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185331","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185335","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185321","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185328","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185279","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185313","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185296","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185289","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185294","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185291","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185286","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185281","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185325","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185278","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185290","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185282","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185280","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185285","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185283","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185284","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185275","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185274","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185276","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185307","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185312","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185315","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185324","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185305","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185304","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185298","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185297","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185292","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185308","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185287","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185358","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185371","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185306","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185309","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185310","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185311","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185288","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185277","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185303","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","192796","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","192798","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","192803","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","192802","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","192801","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","192799","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","192797","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","192800","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","196745","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196751","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196762","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196770","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196749","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196748","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196747","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196746","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196771","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196750","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196773","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196752","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196744","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196743","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196742","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196741","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196740","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196772","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196754","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196761","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196760","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196763","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196759","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196758","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196757","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196756","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196764","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196765","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196755","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196769","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196766","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196767","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196768","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","196753","United States of America","United States","Tennesse","Tennessee","Lawrence","Lawrence",,,,
"Fish","44967","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44978","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44980","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44965","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44973","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44979","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44966","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44971","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44974","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44969","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44977","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44982","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44968","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44972","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44976","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44975","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44970","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","44981","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Newton-Calcasieu","Calcasieu, Newton",,,,
"Fish","35566","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35555","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35564","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35559","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35552","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35558","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35563","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35565","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","37048","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35567","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35562","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35557","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35568","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35561","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35560","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35551","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35553","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35554","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","35556","United States of America","United States","Texas-Louisiana","Louisiana, Texas","Sabine","Sabine",,,,
"Fish","199746","United States of America","United States","Unknown",,"Unknown",,,,,
"Fish","199752","United States of America","United States","Unknown",,"Unknown",,,,,
"Fish","199755","United States of America","United States","Unknown",,"Unknown",,,,,
"Fish","199745","United States of America","United States","Unknown",,"Unknown",,,,,
"Fish","199843","United States of America","United States","Unknown",,"Unknown",,,,,
